typing_speed,tap_pressure,swipe_velocity,gesture_duration,orientation_variance,context_label
1.2183243814058626,1.0,350.94079478194277,123.86064413534135,0.027332222984201307,2.0
1.4158095604300558,1.0,358.4737587795553,116.62842787079929,0.023275924346663524,2.0
1.6864849223298914,1.0,353.74515767352716,122.45429710963779,0.02398708126311109,1.0
1.3677849442159506,1.0,332.70929397619307,196.20605220008323,0.0195970776304567,0.0
1.4103842553791182,1.0,346.99535788323567,118.55289636608003,0.018616127366734347,0.0
1.5917302254981602,1.0,378.40478436606355,166.58940225753204,0.02227469444971745,1.0
1.6461185053943896,1.0,315.2454152855151,130.82483214938614,0.01894054119746475,0.0
1.2022968087831134,1.0,321.9858754217474,173.20841871882624,0.017410559460974848,0.0
1.5047140514030768,1.0,324.7623682731673,183.07005699563086,0.02265029467275136,0.0
1.5653319478488545,1.0,334.9945581773144,159.2622209386219,0.015662819881278073,0.0
1.0768047332565887,1.0,335.2561427745717,105.277526293537,0.015095817645386832,2.0
1.4942514246453942,1.0,354.5629791254645,151.01736518091116,0.022251078398115194,0.0
1.4073063711754445,1.0,312.9558194355128,131.6671045294649,0.02052075450602524,1.0
1.3478753672809547,1.0,340.16927681004785,156.35206025234888,0.026099475761983387,0.0
1.5575064210262477,1.0,346.7060452952055,158.1852123183551,0.018160527612034717,1.0
1.5817839416142077,1.0,357.0302920646016,146.50434583760557,0.020358133712437353,1.0
1.228146194035932,1.0,408.91845029555617,141.82994976975618,0.020416429821756177,0.0
1.076565621990891,1.0,383.85250840899545,125.17395352511885,0.017590057294371023,2.0
1.5948815154359572,1.0,310.4661193467486,154.41520626811712,0.025993925465898828,1.0
1.452751116964515,1.0,347.64801711750636,119.34145854312621,0.028944850625234605,2.0
1.0376816359330021,1.0,329.80096339600453,145.46294737447587,0.019820190356966805,2.0
1.6435947629715473,1.0,330.9514690466229,137.36535207413945,0.012614738802174242,1.0
1.4077404589515126,1.0,401.52196337268276,192.37576910819408,0.028613374124441496,2.0
1.3870194327613543,1.0,326.5922351489411,143.83622683503722,0.017004609124035883,0.0
1.6314319611408519,1.0,339.2509293789566,150.58489801750437,0.02248475257027962,0.0
1.7400146770230718,1.0,375.84994690458734,160.146991509295,0.02168326346351998,0.0
1.5149206437163727,1.0,329.788772744079,161.07794694066413,0.01269495135220337,0.0
1.5836112835276779,1.0,348.9664894209555,139.74583966676738,0.021428521327010872,0.0
1.4529406915410228,1.0,322.21042775115916,162.15398898213238,0.02199287062388692,0.0
1.6643668753022491,1.0,401.93358598924885,145.54929889537334,0.026058279463016983,1.0
1.5059190870696157,1.0,396.239959599929,149.1924732202589,0.014794064312675971,0.0
1.440233208751595,1.0,316.6007085955618,150.5375699078129,0.015154773280004492,0.0
1.7730171804985622,1.0,385.56400822106286,154.34416045619963,0.022924624934808038,1.0
1.3819445581600052,1.0,300.6520305220128,170.82386014600863,0.021564282163641965,0.0
1.584595996997303,1.0,330.316852182798,141.6890686456245,0.01700196467692439,1.0
1.2521635983969766,1.0,359.0086993603445,150.51936928173828,0.021659693920471325,0.0
1.3489483686675607,0.0,379.9303918596192,127.02087450999416,0.03592865308361287,2.0
1.5753428945740426,1.0,368.3783028263523,98.25020728810162,0.021155976096523935,1.0
1.6956099695023255,1.0,298.58550516660125,178.28154328448068,0.014051815284254737,0.0
1.742380873518347,1.0,301.0532009944085,127.28642061999557,0.01692345779363503,0.0
1.5849747975983344,1.0,348.984674466983,195.6607437862397,0.023029522429319927,1.0
1.5590659424781377,1.0,323.5972107703228,162.5539124705213,0.01935964753225287,1.0
1.8604158353245617,1.0,371.7052904596389,140.15248501446274,0.021806437069236465,1.0
1.5481362002515424,1.0,392.9590998940969,144.72465663709394,0.019056548096315733,1.0
1.3070874675060078,1.0,307.5536905511257,144.98559331014374,0.02117084407093466,0.0
1.278501416472292,1.0,361.7340302262576,166.22030148756383,0.013981964676268704,0.0
1.5162597372132316,1.0,292.12426217841676,142.71429476118928,0.022542482341965903,0.0
1.33666409081315,1.0,424.9793992571024,195.2600044860329,0.0255569542675248,2.0
1.5392006702831753,1.0,340.90221090431305,135.49615726759282,0.01528129013973186,1.0
1.4867440068710407,1.0,396.32069178047294,193.3350625708734,0.01922888417718276,0.0
1.5459196783507494,1.0,385.3177722754586,156.2554535698624,0.02213063006648805,0.0
1.7180760355682827,1.0,315.60106071863373,162.56902134492586,0.015634781444484217,0.0
1.224124441624259,1.0,306.49244827548654,141.9469128002436,0.02879331534374835,0.0
1.624207067028797,1.0,328.7256229829609,149.28807678055173,0.021565459142281265,1.0
1.655117670235714,1.0,347.2467106054327,132.62062058753702,0.019521245175152243,1.0
0.9979566690867874,1.0,317.0419566312175,185.54968473701942,0.027532276232538816,2.0
1.354627390089101,1.0,330.72763661660974,156.7985102678339,0.017026358789728368,0.0
1.5084765972698335,1.0,326.25235214029306,174.92766161967128,0.017540670299655114,0.0
1.7761675095193978,1.0,380.59017208644065,130.4459301113764,0.016941402333107883,1.0
1.6148780634807307,1.0,345.7185923793766,144.77959370461662,0.021780515671009363,1.0
1.7401104065464081,1.0,413.33347501744606,139.35366168117707,0.021948203609189854,1.0
1.6583883022284003,1.0,382.10261737947246,154.18123751205673,0.01974439279998154,1.0
1.5655669511881098,1.0,384.9885157786126,158.86422808227445,0.014438256988229353,0.0
1.543571014728098,1.0,335.18242942607236,142.19197946337286,0.023399781898589753,1.0
1.5883800198348885,1.0,295.2710495721342,171.3728923202554,0.019531686840229052,0.0
1.7439646101913289,1.0,337.0812919147311,136.6959942589353,0.011597496627266482,0.0
1.617161847182291,1.0,330.61687411289483,156.31421996334575,0.01717664056031462,0.0
1.295329371957408,1.0,302.1520248403201,179.85754936377376,0.019803989481730455,0.0
1.4542208611985152,1.0,353.14903537196597,169.45194947311614,0.02211102080198654,1.0
1.41161194038074,1.0,292.39794845114943,158.65388660064568,0.020206609074316297,0.0
1.6811330318921418,1.0,370.62959311383423,158.87922839075247,0.02150595410283059,1.0
1.5352714095349815,1.0,368.49251517031047,153.29872779822276,0.025910530160286636,2.0
1.549383880036547,1.0,339.3755963933166,172.50636668043006,0.0173229022466695,0.0
1.7028543818889226,1.0,259.05433881625464,136.87176712454243,0.0281653641281221,0.0
1.8119240387228952,1.0,316.87709951443844,136.3268185267037,0.021885422938012253,1.0
1.4902841610303186,1.0,332.7880695804893,168.9586134675878,0.01929854716171761,0.0
1.3197613767489824,1.0,343.1985421020933,172.26920331343675,0.017869984427769242,0.0
1.6245747200978928,1.0,302.8260835988656,151.9943745759413,0.010657852755896374,0.0
1.622170009912276,1.0,302.1746944587042,163.15269116881888,0.018779820369648748,0.0
1.3951741779090052,1.0,390.42402761641256,105.66232173980671,0.02265576197969088,2.0
1.4771223850950368,1.0,344.76838220838977,147.8211003548766,0.018446458552657547,1.0
1.6665334534508875,1.0,405.2401394010594,147.1465031146465,0.018005120825036792,1.0
1.453933557797456,1.0,364.78554876082603,113.42858600600931,0.02187582690782759,2.0
1.4898713510160173,1.0,368.3037806513684,150.06418888832778,0.023027255644527612,1.0
1.256773486261675,1.0,289.80743238941983,169.16778019914136,0.013580901305433931,0.0
1.597721758699835,1.0,354.75449213306325,92.32856343159992,0.03146589042764111,2.0
1.6649609440098563,1.0,332.94135900301836,135.12425923089333,0.01921648891215298,1.0
1.6478140575555809,1.0,335.56928185723575,105.99137470706003,0.025289783370996268,1.0
1.599623297743224,1.0,378.42740753181914,130.34741888029376,0.024837594820789528,2.0
1.7869032201535193,1.0,290.2546265720178,140.57986353178723,0.01969919725390714,0.0
1.337041218318368,1.0,345.0491904678257,185.33322506396826,0.014115751883569066,0.0
1.4830262258315874,1.0,313.34180735960484,173.6968438821118,0.015466186232465201,0.0
1.6794446315764708,1.0,383.60266346490965,210.1089781071379,0.01619343564329221,0.0
1.789514861210897,1.0,343.42096819850434,135.9057101480613,0.019107001932318096,1.0
1.5558375154001607,1.0,396.3736398027645,140.09180350215718,0.027923114762433705,2.0
1.5356744311137505,1.0,344.38875958654717,182.98056125996587,0.015505763778803437,0.0
1.7033629202778913,1.0,336.9665964383212,137.57553173663948,0.017952013706495913,1.0
1.2382859418592047,1.0,298.3402752422262,154.60520550849816,0.015077132879605402,0.0
1.4615018194946554,1.0,314.8229117882291,169.60127235808207,0.023532778061317372,0.0
1.6899495401934432,1.0,351.29798244441713,170.38692659194268,0.021366428815033565,0.0
1.6410700511582144,1.0,335.5989796953822,153.58432276296003,0.012551826516580968,0.0
1.2632302199000847,1.0,369.6336384586138,151.7083543117864,0.021329449743806295,2.0
1.431241788471947,1.0,330.18063407450074,161.62554335182136,0.022715373776102575,0.0
1.5564922758423685,1.0,342.20810285586913,145.693627375273,0.015929411347101595,1.0
1.6075626778390404,1.0,361.76497283758397,139.71319402543386,0.027444890591360876,1.0
1.485914464693043,1.0,364.89002909115914,146.01078252901445,0.01642899752641168,0.0
1.4533955179743316,1.0,413.4071139268927,69.36551231910194,0.025091262304280566,2.0
1.646092009551995,1.0,391.09923332110924,192.99371739612684,0.027403406321101977,2.0
1.5374831337245745,1.0,321.27404489427977,157.1026648970781,0.019623296346695254,0.0
1.502456136289694,1.0,300.3917179049533,163.23678946085204,0.024537532794591053,0.0
1.4103904311464068,1.0,324.57669735589536,127.6165388696827,0.02051895805763495,0.0
1.4601119888706673,1.0,346.7062416710444,141.44463401808594,0.01840624969401443,0.0
1.4728521200978517,1.0,348.7022392198508,189.096523482933,0.011454387923174058,0.0
1.7935861025680606,1.0,353.39639753915725,157.7038837181902,0.019285144825292203,1.0
1.7272757536635384,1.0,310.5239972220518,139.23727501439538,0.018713599654457708,1.0
1.8878962763525844,1.0,342.5715220426038,182.45662890998256,0.024452142949855482,0.0
1.3889154332494413,1.0,255.16937997831607,150.819366536422,0.020326893459882023,0.0
1.4437436532282975,1.0,363.32741037206426,213.9067079639678,0.02445546752430834,2.0
1.6426674460953479,1.0,300.37491619591594,144.19965806369584,0.02077126084120369,0.0
1.4574439907452903,1.0,365.7142495558045,135.39939848155961,0.01582852962098985,0.0
1.4465404489019091,1.0,373.9606412258585,190.3082763069642,0.02258594863493215,0.0
1.1775345060658837,1.0,323.2897033640032,127.99225577158482,0.025815970123275838,2.0
1.391978609975954,1.0,351.21052508872816,192.34089849043366,0.014918300803448484,0.0
1.714336153020583,1.0,354.6214663515091,118.19783167279476,0.029674976079227682,1.0
1.6793946533471256,1.0,342.592319444432,148.70359095124917,0.01762440651678683,1.0
1.3366959884285488,1.0,346.84417889478397,183.92209271015832,0.021354195705254493,0.0
1.67063706972506,1.0,347.90638911545244,179.5891987895161,0.016801973502453688,1.0
1.6194645549963165,1.0,379.91958839424296,132.60028455066194,0.014081028975961413,0.0
1.714618190304944,1.0,381.84263369527974,143.98830162167226,0.024580835265517766,1.0
1.5657695156550853,1.0,372.5522827897067,129.14821550275178,0.023593715917491806,1.0
1.7275124404661144,1.0,411.84896951041793,119.69081380538248,0.02349363330959927,1.0
1.6307333949432212,1.0,339.8151165863337,163.94846095385162,0.009098816388892896,0.0
1.622713382869345,1.0,352.1682690326797,152.65803067676853,0.021605215964388132,1.0
1.57955537834982,1.0,326.41323730120814,101.54582401885999,0.013424450860697903,0.0
1.3288251276510525,1.0,336.48996653699004,191.84049797152167,0.015649048122720405,0.0
1.2835198809321309,1.0,349.1456099654572,167.8216069933307,0.02378652563920692,0.0
1.6472748973475697,1.0,355.4492780009665,166.22260994238331,0.01837740218995755,1.0
1.5888152895913688,1.0,338.6827462872617,150.57191032476265,0.018357719426655837,1.0
1.6633648504271166,1.0,279.4888312390205,170.46647565457178,0.014797638630607577,0.0
1.5690490114072773,1.0,354.8001059242169,146.7702394616186,0.014701285072259075,1.0
1.2415045319521096,1.0,337.1980583317478,150.97562346112247,0.017476797625092175,0.0
1.6292828843586684,1.0,302.98911139842295,135.2628072286164,0.01980538222884233,1.0
1.3395331435336275,1.0,283.7876680814896,144.9730906079326,0.024080366963964404,0.0
1.6131119324675147,1.0,372.121064570029,151.33437446895093,0.02141036760023099,1.0
1.4461300466554383,1.0,268.6633124118716,177.6212437476133,0.020162358167248963,0.0
1.523816633877602,1.0,354.97964077442003,180.3835925569489,0.021037922940835143,2.0
1.5246753885065258,1.0,323.2468378596049,179.4282471534472,0.012818965517331516,0.0
1.321867024983744,1.0,347.36729454207403,197.1495441859146,0.010905123501643027,0.0
1.7442941546821862,1.0,335.5451929308114,144.23904753533984,0.02062771626536835,0.0
1.686766567731969,0.0,314.908180429116,163.27932699218482,0.027572380352658746,2.0
1.1765980875539348,1.0,283.43452931948,117.95986718969422,0.029779679111653815,2.0
1.6775323653872407,1.0,295.06009954462814,150.10019602183868,0.014481444269108254,0.0
1.629885846375058,1.0,365.88132662120177,155.18940729973525,0.018869590179487854,1.0
1.3885306400926265,1.0,339.4024731916851,121.11275541582692,0.02495826536344462,1.0
1.7191931236215074,1.0,342.43117825095584,163.84296159120524,0.024563140152415366,1.0
1.5184090464851447,1.0,321.1573419092409,133.76318386058463,0.024442699356434096,1.0
1.3927106221027232,1.0,331.662337679573,142.66230830233067,0.017881244838856086,0.0
1.5730827291945642,1.0,353.0192208780746,167.20382556203214,0.01863292347861314,0.0
1.8271374818826744,1.0,416.4671292529292,131.94893602587857,0.025406457125212407,2.0
1.496918275767855,1.0,380.6990155559225,192.9085762325237,0.029315438930026236,2.0
1.4770997139505555,1.0,373.7237055701774,128.7787992889107,0.02200754179416021,1.0
1.5774595001679868,1.0,292.6484632948802,174.657351649114,0.015946683253289982,0.0
1.478727705349626,1.0,268.38846613142806,149.08076145770144,0.012601401319119437,0.0
1.742018493878195,1.0,364.802847507123,145.68711952797395,0.02120639063501907,1.0
1.197643764855433,1.0,356.8773918322202,129.6873044146967,0.025607305320997732,2.0
1.3001097614229573,1.0,396.76340841070095,116.63978446108861,0.034263485474264416,2.0
1.5280855510012774,1.0,347.5699082435055,148.1179075160062,0.021397793016078304,1.0
1.4396783153385906,1.0,304.6279042629649,165.88142866181775,0.02015541387040704,1.0
1.3671106941802593,1.0,337.4866929092267,160.89104331142303,0.012535543676265259,0.0
1.658694107075819,1.0,332.45533003588616,141.3695654276547,0.014945301455991319,0.0
1.384567044957747,1.0,373.5112479939935,156.9962296124497,0.021757653999904314,2.0
1.3843554622994967,1.0,340.71856573324015,147.6356341390685,0.024452629808182177,1.0
1.5827389521060773,1.0,339.0803068026892,166.77516324560733,0.017486406936329562,0.0
1.4897570688353563,1.0,322.0972909464149,141.0275097962714,0.014231511618588762,0.0
1.6878734278047667,1.0,311.3931669725611,152.9551435250587,0.021913476605040436,1.0
1.3413727994559852,1.0,348.70026902024483,146.3262856994183,0.01616040862937902,0.0
1.5197955002918362,1.0,304.3883754235318,151.52332923587034,0.014937555371879248,0.0
1.673410633580725,1.0,311.5573047867499,133.10249411685479,0.023618278368702294,1.0
1.5262244753167118,1.0,301.2396949585648,119.27230043944868,0.02347777074909196,1.0
1.7683314575927531,0.0,359.8192090762781,144.64666899668867,0.020176266000741114,1.0
1.556731824396584,1.0,304.5819216939362,132.9741919460313,0.0167994848526872,0.0
1.4995662173706095,0.0,353.17061712837403,151.56136728584403,0.018748358432990855,1.0
1.0287878188055182,1.0,353.812744292974,140.22941984268198,0.02696370622482317,0.0
1.5714645250075687,1.0,325.40218339802084,130.74232124521137,0.01972583983090886,0.0
1.5428223091390614,1.0,303.6230334128315,142.01406169360195,0.021554481100864963,1.0
1.6332760478637012,1.0,363.9957112207015,117.80052891450549,0.022911155518826276,1.0
1.6283378002401763,1.0,343.65352307137323,127.5559151972063,0.0199277548554879,1.0
1.6953009498214051,1.0,342.5030631375847,140.90468173876107,0.020098665186806506,1.0
1.5700347224335187,0.0,375.335048274126,155.0059820909253,0.016364830777780694,1.0
1.4455031987417182,1.0,338.89718030082923,162.73183034796784,0.018918250459423844,0.0
1.7141927853379628,1.0,344.2875828026166,146.8195234668066,0.023314585646178575,0.0
1.6226200690047559,1.0,302.5962426110333,174.72827489072026,0.015450173902729545,0.0
1.6212616765399046,1.0,326.1125666672405,155.492970299116,0.02466665303691009,0.0
1.2643330741329013,1.0,345.43425875011263,157.57735271834923,0.032123594151585236,2.0
1.3316273514415702,1.0,359.1813117876652,159.61363391456328,0.018406520214133696,0.0
1.6334435466608745,1.0,433.5378870496045,165.06748329019183,0.021099670235374426,2.0
1.4885226138962753,1.0,379.5678357968601,142.6686635120836,0.017532877275249256,1.0
1.5797394227081927,1.0,374.50010590334733,125.83873001828452,0.022122517623326454,1.0
1.6198296033714454,1.0,417.1994060951853,141.79110300473252,0.018069162781854355,1.0
1.4299372750348622,1.0,331.63141966318227,165.18224451825878,0.019054328630134048,1.0
1.7792059606977333,1.0,338.2762201912545,160.94597486257456,0.020778676496474337,0.0
1.4345227705101684,1.0,362.1504112167177,132.2646357832463,0.01755386553522597,0.0
1.6172092876131832,1.0,351.1430698921361,145.4953496078955,0.02504082373316699,1.0
1.6161034161106578,1.0,329.7755760977776,146.18782917033354,0.02187498043516498,0.0
1.2743629993432768,1.0,337.35636520405063,185.56561894918974,0.017756601919988287,0.0
1.5806659050320377,0.0,372.4199333008309,141.7167111451575,0.02172934004485115,1.0
1.4595737869911223,1.0,332.0744944840964,125.10934222787893,0.01523889506705118,0.0
1.3632919355967068,1.0,365.40196274032627,177.51975928814812,0.019053880075438102,2.0
1.193705091217851,1.0,396.73415871373834,113.10243378058425,0.027867237466776995,2.0
1.6983347717603614,1.0,398.9931749394333,150.97289092271407,0.030816148775703888,2.0
1.6629463131654527,1.0,267.3135092064788,153.284281220405,0.013381462645084621,0.0
1.340147595327065,1.0,279.4880229715785,174.2059715724207,0.017887326919390645,0.0
1.2640127491410766,1.0,303.4316290919787,201.06594370158786,0.03496047203748727,2.0
1.4803332991979277,1.0,312.6739720794236,166.8176331892312,0.020974863281599247,0.0
1.5111897499916374,1.0,288.7379475701105,102.11405738815466,0.01885236874391307,2.0
1.4214458576838305,1.0,350.0051586197987,182.53495918661253,0.021502448427864102,2.0
1.1165846884156354,1.0,428.20970563281855,162.76945086380337,0.02724039170506446,2.0
1.7298570573881433,1.0,342.61610117712206,163.97775910711374,0.022849040231141655,0.0
1.4586134681396954,1.0,301.08718204873446,160.28574423767978,0.0216437776153579,0.0
1.7225956341186108,1.0,399.1694779724301,145.5972331568267,0.023861281346284163,2.0
1.079427644496312,1.0,298.10336277606535,173.6326844733678,0.018056433425012498,0.0
1.5908270476686248,1.0,331.9322256729583,176.66557234206866,0.020392620989858824,0.0
1.6958391951617116,1.0,390.14028458104696,148.6614766525358,0.02182173326054154,1.0
1.0953655071652304,1.0,348.743543954463,179.72263350836286,0.023540605729826945,2.0
1.5054228353926724,1.0,349.73143633373013,138.56444127861002,0.015885642282629658,1.0
1.5752045792672111,1.0,338.00079634628185,151.16715299979464,0.018079753924486644,1.0
1.5366574690795771,1.0,347.0174054657257,154.09887620388716,0.01614857485714248,0.0
1.6312822236766846,1.0,364.3441777475475,131.11323011104568,0.026301178723373106,1.0
1.3393024481003128,1.0,449.773797988794,102.3793204271445,0.020005318118772045,2.0
1.540895027147912,1.0,340.2667673827304,153.55635100475988,0.01632981573498165,0.0
1.4846532798813885,1.0,389.18880550262327,163.86419668864977,0.0193996426626723,1.0
1.194674903423164,0.0,351.6745204063312,164.1992935016825,0.02385784039466821,2.0
1.526572402871058,1.0,333.6742356135486,142.43230945305402,0.02080166281814398,1.0
1.4290773600797404,1.0,359.7924504002618,112.91516659579392,0.020410461256721493,1.0
1.6723192976028733,1.0,346.559302943564,154.27102740895063,0.022039581054939004,1.0
1.348735046920328,1.0,284.10753134987726,153.1030049518692,0.02731846993381485,0.0
1.5255848074812,1.0,328.95444148526985,193.28384109567799,0.016095749768888532,0.0
1.5509387765973348,1.0,342.93101680926577,141.5334602399627,0.020860858542293782,1.0
1.5502256374577166,1.0,377.8193129453764,148.70907178163134,0.02365973847827295,1.0
1.1097547402197683,1.0,333.0292638961971,158.67881119436964,0.028261141000583474,2.0
1.5936240154481236,1.0,294.5736820695604,112.9951931637901,0.022932756482641023,2.0
1.628638674395539,0.0,345.28512927131277,134.47933592166316,0.01790398303100288,1.0
1.6665760054007803,1.0,407.04757291285426,137.62683379289643,0.019118854155906778,1.0
1.4231943280825603,1.0,350.4886461199545,134.5667749826219,0.020829102959210203,1.0
1.5106071676999084,1.0,379.9360344137417,153.04583828271365,0.015986558505613955,1.0
1.5161638119999192,1.0,319.68357168441713,130.3112150049345,0.020966462653566355,1.0
1.5059313115029487,1.0,339.6719278557672,164.94691547807614,0.01597325865112772,1.0
1.2386960335086876,1.0,437.08802039864383,118.18445352041394,0.024166161845627573,2.0
1.340094245567191,1.0,355.27466211705416,215.36747211251887,0.016993792399263453,0.0
1.2111648959500685,1.0,374.811292770166,148.73227099095394,0.019481236510902434,0.0
1.546392390482039,1.0,312.50994454902013,155.0616334502109,0.010296088726219593,0.0
1.7787239964604669,1.0,339.1502384446011,165.21786380893735,0.023727701826548913,1.0
1.3482087080227612,1.0,294.5633265717485,151.50803667955716,0.019590550007105113,0.0
1.4305895028005493,1.0,320.78854977224694,168.62176147274204,0.020607431078062403,0.0
1.5525509555251629,1.0,316.4995568019112,151.42529370657172,0.022175486123148305,1.0
1.503018169437129,1.0,356.7510174320873,163.24425834492448,0.01414201272004159,0.0
1.557645666660922,1.0,311.0299307645521,133.60296802018337,0.018869953671325344,1.0
1.5194997338702394,1.0,298.1089118143885,136.39970239811427,0.02212153877555597,0.0
1.7587557884697023,1.0,344.8411400415067,176.6032274469261,0.0194913689946233,0.0
1.6220189314205133,1.0,375.80973495315993,161.48221106015802,0.022466564102738784,1.0
1.4811809191271743,1.0,289.88272752243466,157.406538959428,0.011853877238471845,0.0
1.4572815885726906,1.0,300.08205126094754,132.9474526748523,0.012168895648811195,0.0
1.6340089411463905,1.0,335.50606103998877,138.2663741903049,0.019781668928929793,1.0
1.60967549184388,1.0,309.63125344271674,155.7211530875156,0.01867375339108032,1.0
1.5757126032856996,1.0,323.1683699076574,188.2138464084179,0.016761156752773707,0.0
1.5425513294583726,1.0,371.79256463997035,144.1367279464276,0.019279457938438715,1.0
1.591896141388156,1.0,350.37782642666144,141.30812210203058,0.018310341557945562,0.0
1.7095140266097737,1.0,343.3490494612853,178.57850121283693,0.01889980337775661,0.0
1.542854939534575,1.0,374.1542826486914,154.1385824633463,0.020004405414534063,1.0
1.6324781594110116,1.0,361.99849352870694,146.30916203428325,0.017888013858690842,1.0
1.7176979363548488,1.0,335.5802509134187,139.0742972174565,0.021927140505072107,1.0
1.7423953845541167,1.0,385.34424120728147,120.21783802166775,0.01799368822610871,1.0
1.624426464446095,1.0,387.1520287109704,130.30772771968927,0.031677852277683785,2.0
1.6975200541684767,1.0,359.23159444124764,136.5126473446948,0.01954389886766724,1.0
1.4559990203041895,1.0,316.63956615010346,118.70269444632717,0.022887218739906803,0.0
1.5600229488556943,1.0,353.9286445925634,113.24242468007326,0.020969281806548327,1.0
1.4433898553919775,1.0,324.6606075350216,145.53663122341214,0.019466424988055217,0.0
1.3806423504719083,1.0,382.39471894783867,175.4858211632872,0.020835745804274868,0.0
1.1038821546636894,0.0,305.0041679239238,163.39949079498538,0.020807292162173373,0.0
1.595536211850448,1.0,315.74624164666193,153.88815464971168,0.017180973763679382,0.0
1.3942838496777854,1.0,353.95546914948284,158.70577396477574,0.03402708423209891,2.0
1.480204203765934,1.0,339.33571867923564,132.32918543848137,0.0204768608777883,1.0
1.5106750502481603,1.0,349.1454667792378,153.38042924382728,0.01978608443987716,1.0
1.3163419089963069,1.0,303.2168007817155,177.6597241092358,0.020066228179199338,0.0
1.5686272352767554,1.0,356.63732658755254,177.375966766111,0.018092417384002923,0.0
1.3533091746671042,1.0,311.62731327297394,180.7276993586109,0.01748438140491846,0.0
1.4597815936473229,1.0,316.7199761807029,154.363103012058,0.015452494103174265,0.0
1.7542547211374118,1.0,314.5030708932268,142.57092780155108,0.024339579373730935,1.0
1.593508726725498,1.0,371.0628277059049,130.41756673085013,0.021238738639669682,1.0
1.7434177036520326,1.0,306.51436889419307,152.78890531536567,0.01915839233077885,1.0
1.5568325681704254,1.0,325.0066197159019,147.48453912536448,0.01891969738167175,0.0
1.5555595261755428,1.0,340.70801801051647,136.28848489584541,0.028715660899291007,2.0
1.585218373492423,1.0,376.7728235843647,143.55681606939132,0.02177679128467707,1.0
1.6536807469224906,1.0,318.76087720189986,139.66305133105183,0.02210430794447044,1.0
1.5838982424337582,1.0,332.68547056523835,134.72781835391658,0.0207171927877053,1.0
1.5618533953628921,1.0,377.28517583224135,160.49375527771318,0.0101473083604747,0.0
1.6795641789388434,1.0,307.45834491951376,162.41269521786907,0.02217610051776952,0.0
1.587575562230859,1.0,316.942554089845,170.44327740776833,0.013042353411779634,0.0
1.7002269272618513,1.0,339.6483891799919,137.796783488014,0.021806552359202976,1.0
1.5314023286002034,1.0,328.6486764596723,150.02803928651653,0.014948237266671539,0.0
1.6764673238049408,1.0,290.0547510133664,161.3178321720448,0.024660569530175126,0.0
