session_id,timestep,typing_speed,tap_pressure,swipe_velocity,gesture_duration,orientation_variance
7,6,1.7712480057141646,1,354.24441207633333,150.90734483023945,0.027634994041875027
7,7,1.4855979756839333,1,368.8809203210046,158.1873955549811,0.015620469226532322
7,8,1.7007065795784049,1,372.1837863444058,104.77409921425661,0.022961226083216723
7,9,1.5723272050095267,1,366.9297216557931,174.07774093254494,0.022116027863859133
7,10,1.370976049078975,1,359.6827658315746,153.48788032242518,0.0246319377222235
8,1,1.5722791211016829,1,352.7869886663184,155.8247878708499,0.026218087839188938
8,2,1.8076073132931938,1,383.23815448621815,122.47341244974196,0.014795119953528973
8,3,1.4928347921780096,1,238.03386667178876,162.38659930144044,0.016546608474827123
8,4,1.8129287311628013,1,427.2166743485617,175.1467186916981,0.024538043781537962
8,5,0.9760509791820511,1,239.7758974559838,153.81893651177802,0.020740153774249932
8,6,1.6643805008750447,1,296.0419091547754,134.58192297110838,0.008863793962220928
8,7,1.5174094136476342,1,338.66196016749274,136.91792045860907,0.011668587789271002
8,8,1.4401985299068265,1,383.6306445544921,156.61187121377895,0.023312865706494892
8,9,1.5183521553071004,1,200.2366554600192,151.4639213514189,0.024195554612858265
8,10,1.1024862170798215,1,348.59378380290826,177.14466357358185,0.013252561478598681
9,1,1.4560656224324977,1,389.61975197078675,135.592251374275,0.02549583781063921
9,2,1.5714225143023492,1,399.72590580142383,113.44858191777524,0.019014263344541742
9,3,1.7955788089483034,0,315.1335170751271,160.7815823196151,0.01488762935105984
9,4,1.3963459563452705,1,334.9582356522484,135.6741044100389,0.01719852054975738
9,5,1.3383012794213625,1,319.1925935553686,173.510458471091,0.013886283869755982
9,6,1.3996485912830927,1,330.36626732369575,150.22615891372803,0.016920445083094687
9,7,1.6830804235404149,1,298.4086724635782,169.64439613094467,0.01065551014555688
9,8,1.5657502219319368,1,305.5373918764541,119.57048859807637,0.01963083525500942
9,9,1.3940479592465922,1,371.7188461014184,154.30158789689463,0.022935593439639995
9,10,1.6026534866226712,1,356.5807686636371,129.02210377848252,0.013262875162706533
10,1,1.519415509869608,1,374.57932537952365,113.3887904077134,0.020085101353114736
10,2,1.693728998106578,1,360.7007194850418,124.16676365786954,0.015976739859117906
10,3,1.3595893812245294,1,385.2169300573798,133.66568724672422,0.02334400417682119
10,4,1.4344675706804464,1,393.91069990774974,187.34083581071556,0.008427964543505485
10,5,1.4215783693735684,1,262.9141690066948,132.8717880152202,0.02355944424024499
10,6,1.2072970103735763,1,307.2845174792819,111.85379249165331,0.010911217012734899
10,7,1.5592240554129153,1,338.43120212549803,153.94432267490006,0.01895029826888303
10,8,1.552211054435978,1,348.866123725633,150.87541982033025,0.016455409417586504
10,9,1.501022691328492,1,316.4954713090983,135.23840963969405,0.01819648536595569
10,10,1.4530825733249706,1,395.6011835494153,145.16329602461622,0.01235304621611283
11,1,1.216925851589917,1,448.99741841452993,179.28681257989712,0.02830068820256891
11,2,1.415870935446928,1,359.3080977790867,170.1211729619753,0.013567184611948314
11,3,1.431457096694646,1,354.2170516099106,167.52690620621195,0.013961731970121372
11,4,1.3395445461556763,1,392.4728127552165,114.48963646439309,0.02897410292542759
11,5,1.4677428576667981,1,256.7080122398282,236.5964418514597,0.02161350818037832
11,6,1.5808101713629077,1,351.42344702192054,181.53756630822664,0.013728717382697007
11,7,1.8772371802421062,1,398.9517912733758,165.51085689572616,0.01935606162048077
11,8,1.5349155625663677,1,317.8423001399444,115.07064676808372,0.018821352653571006
11,9,1.5515100781445528,1,288.6719710049017,178.43190338202322,0.011561745812126847
11,10,1.4851108168467666,1,340.7097194950111,134.96614469102016,0.016208687029908856
12,1,1.1162457569401916,1,346.965728339904,144.17187586092103,0.019868096440623498
12,2,1.4946972249101567,1,304.5673859042271,99.5766217182215,0.026332089529187763
12,3,1.5120460419882054,1,454.80806380254757,112.75550742178473,0.019055850783869854
12,4,1.9926484224970573,1,326.06518094960273,163.15639496481404,0.019431773961929966
12,5,1.4615278070437756,1,292.31703242867155,180.1870402581147,0.015924166645199002
12,6,1.5603094684667225,1,345.31893404646945,170.54713259385105,0.025479453906041172
12,7,1.4930576460589513,1,395.39303188522456,169.52456990228848,0.024511608757504758
12,8,1.2662643924760935,1,350.87071244991154,148.0570062912088,0.023946673864907588
12,9,1.7285645629030042,0,374.2796960022001,137.79878953901363,0.020559194325347908
12,10,1.650386606537355,1,306.42447028334215,158.6668543069618,0.012007132190481619
13,1,1.6582063894086094,1,424.38442232017564,174.6422496930082,0.025433349494215177
13,2,1.3181225090410522,1,378.08555139592215,150.14586764800774,0.020286648739688908
13,3,1.78055886218722,1,402.3850784438805,186.30756059740213,0.01845704239256828
13,4,1.2196297874415438,1,368.2580316237585,143.54792208551976,0.02224229530946316
13,5,1.617371418760054,1,391.2442018864392,120.59163194111846,0.021120948519140082
13,6,1.9380911251619957,1,306.34737201613865,149.68913273876998,0.014654010032190502
13,7,1.3018927349738623,1,325.42947916552185,153.17916834778705,0.018396010692569777
13,8,1.3867404540794457,1,417.3240297778015,147.53909798170773,0.010479536037921686
13,9,1.5199302730175281,1,427.9870973641982,188.41966682646785,0.020430133172994788
13,10,1.3993048691767602,1,292.64672001404614,174.15905942172117,0.026650638836505702
14,1,1.1898673137867735,1,362.4868033931906,107.07177034134871,0.011021924312657624
14,2,1.5137125949612054,1,328.45280997573866,196.03101042594858,0.02064314034905738
14,3,1.287539257254779,1,315.1484265317569,67.75748817512482,0.023342392668972617
14,4,1.5947184861270363,1,364.2419847677725,214.53073118557492,0.024081784918622333
14,5,1.3161151531532393,1,407.0481466182704,141.3808345932937,0.01626905119589561
14,6,1.8099868810035078,1,372.58312366420967,144.312967900455,0.01448884635167498
14,7,1.3433493415327526,1,334.02437750404823,148.1995128307908,0.017064740174387333
14,8,1.4355876967588648,1,375.743058996758,161.55616298520542,0.02595435514979726
14,9,1.662703443473934,1,332.00119132095494,149.9921039619947,0.011452221773380183
14,10,1.253827136713209,1,370.6057150365301,145.99814433488197,0.013920165024740947
15,1,1.545491986920826,1,419.82328502278665,189.26754928068556,0.01770615257737109
15,2,1.7614285508564858,1,246.1420170349586,166.9678823925255,0.015121643910439318
15,3,1.1785033530877544,1,389.8626149270017,121.23588436887715,0.01979163632292981
15,4,1.5369267717064607,1,273.04725392147657,172.22021743007173,0.027072629697143774
15,5,1.5519765588496848,1,411.41638552722304,165.72321009550018,0.013980907765958783
15,6,1.656364574355462,1,318.14871950635694,133.64178823256344,0.01926816911751117
15,7,1.2526098578243836,0,289.1164311196758,173.76415279086484,0.019958745152997618
15,8,1.2359086773831447,1,384.76346135443737,145.27282196330881,0.018327068757160194
15,9,1.6043883131233796,1,368.20850315712056,143.34979583624698,0.012107875119593893
15,10,1.5593969346466372,1,300.0406548519171,142.53260647701197,0.01681087238911555
16,1,1.5500985700691754,1,287.3500121415803,77.15645829142802,0.01682581824225102
16,2,1.5692896418993951,1,340.6259256254359,134.19902001196195,0.02316751977818789
16,3,1.363995055684302,1,289.7956524914402,171.39519726376804,0.022097896488492523
16,4,1.5464507394322007,1,296.92635135381863,149.3276627128871,0.012240521252346013
16,5,1.5586144946597362,1,355.7810395210717,111.44440710432751,0.018064318209916105
16,6,1.3571297163947265,1,301.7064182872452,178.93893765576112,0.017498723959081218
16,7,1.8731549022289513,1,371.32696450132715,141.04199521369813,0.029773476418586235
16,8,1.5947665841823575,1,424.50717979417385,113.3527352801543,0.021461565901508113
16,9,1.2617393005594701,1,342.57222925497086,216.18037385013045,0.014612807904847324
16,10,1.631310721726766,0,356.5075530992792,118.40482216536734,0.016116010386991748
17,1,1.3050636659545356,1,450.90483664177435,176.3847453385713,0.018107273004023053
17,2,1.6574169207484903,1,290.6199441311327,126.92057697436186,0.02181183787695771
17,3,1.7317191158014809,1,409.5617597590371,154.07480503721465,0.02242460473081119
17,4,1.3358635363296578,1,403.5428798956241,122.93457109895473,0.02100241321345723
17,5,1.6926752258488644,1,392.71586695868916,112.82087456179025,0.018951173771818677
17,6,1.5825561853872996,1,414.58739253663157,165.66607634014227,0.019319998379048287
17,7,1.664412031998898,1,364.028748297931,162.158716354032,0.01935515386792941
17,8,1.8793585965307895,1,320.85352522003666,184.33948332657195,0.011085450513570572
17,9,1.450922376799426,1,404.7286645610284,148.9685420911241,0.0196935418917816
17,10,1.349252767128502,1,406.64211058564473,216.61055382379476,0.017113729721028138
18,1,1.3220971140748954,1,405.2656950746644,158.05040002311108,0.011735848896076345
18,2,1.3368379430069124,1,352.2251041159618,167.00324043711638,0.032089412890182425
18,3,1.484579658117179,1,314.1902743193337,109.24712264678314,0.021556518029935596
18,4,1.5682303949633287,1,359.5681127055806,131.5774705463241,0.020065516291391486
18,5,1.5553381598660039,1,397.1115008783918,165.59039101547933,0.018144360047021052
18,6,1.6654366498072048,1,401.2175894929983,147.47316712759252,0.02365111229324343
18,7,1.5026003783755815,1,328.51619364627027,155.63049405103908,0.014188498703964929
18,8,1.7907068154314634,1,365.7686448063695,125.5051873285742,0.018436478540285933
18,9,1.4470686333524088,1,284.56108477570217,153.65840920414865,0.015239145586629631
18,10,2.0440338333179238,1,399.24750515029257,153.55637674775207,0.023607814268356765
19,1,1.6251334695530013,1,310.8345621637468,114.58694940344283,0.01586629427073673
19,2,1.3285684887167435,1,389.26276797857736,169.2764953404177,0.02550663905816849
19,3,1.2858215003877775,1,292.5347711304919,98.99805159246094,0.019503623061981053
19,4,1.596494483048637,1,401.5707953217004,155.52714241793052,0.02387245048413528
19,5,1.4553074429348298,1,366.09175950113854,202.967780814765,0.021999294421854373
19,6,1.6428000988184184,1,310.9321152191527,170.41651613457248,0.025296224169977594
19,7,1.594647524914709,1,384.56781905402624,170.2289773811131,0.015324117019857385
19,8,1.4854342174686255,1,320.48191540973346,123.07719975153945,0.024528115924733203
19,9,1.330641256386319,1,387.4777518722564,203.0718615945858,0.010687056733853683
19,10,1.197030555062827,1,336.29442623096395,191.30154283806866,0.02021563381056843
20,1,1.4106970095865958,1,263.9476437185169,124.69229931313299,0.017270390338484928
20,2,1.6712797588646944,1,300.87918797595313,135.75710274555368,0.012977293080024816
20,3,1.5428187488260408,1,328.4792645656358,187.63968134780063,0.015532389375033298
20,4,1.2508522442576024,1,418.4094511874289,203.88442134950273,0.016796721368603332
20,5,1.5346361851702364,1,395.05718152646125,112.05941894729136,0.01901724158948067
20,6,1.5770634759457673,1,431.1930706161071,119.88867690826271,0.017375751740754036
20,7,1.3232285127597734,1,432.68176080149294,145.68639730733491,0.020400129867698274
20,8,1.5307450211891056,1,323.26245977045426,84.86717911672454,0.01584920842205715
20,9,1.5116417436892,1,340.5756570120585,150.5713548062827,0.01761571149499333
20,10,1.2714059404338753,1,329.4360037834731,185.57230542089954,0.01855466967479569
21,1,1.5715574720696566,1,316.4244697349462,106.84088951292752,0.020910481111653785
21,2,1.6121569052736469,1,257.9252645331771,153.8132089492526,0.024244236409187814
21,3,1.7166102486350554,1,349.2626140991579,132.54687885014062,0.024268315035326896
21,4,1.7107604104069807,1,285.7217203144445,199.19837846261754,0.021187419959010825
21,5,1.2244661264085819,1,348.2914059232836,132.90624413600847,0.022151265083027994
21,6,1.3124349920169753,1,455.78854047814923,195.5697926324575,0.021559334579227377
21,7,1.603007053441732,1,324.53274518346456,132.07634787566317,0.01842678912068227
21,8,1.6027571901824418,1,359.73870028140334,173.1352741600239,0.024502915013089398
21,9,1.6030095372612096,1,395.33241929046414,157.55836855088097,0.015427594537581185
21,10,2.2705462981309443,1,364.01456459829535,145.85182000457095,0.009759272658480773
22,1,1.6141781021386334,1,364.6242093971148,126.28414292838073,0.014792553066228219
22,2,1.7271131280361198,1,331.879878315596,159.6928626395368,0.027015604075521435
22,3,1.6908003526986404,1,338.40610124693836,136.78394212545265,0.01852283430751161
22,4,1.6302782502611597,1,301.9994738906086,129.30701325575586,0.021370645030918838
22,5,1.4369461510719308,1,392.30225044447036,194.1816822412716,0.01863024991714898
22,6,1.6517938440986535,1,262.9254171692952,166.4259068247968,0.02280832664413179
22,7,1.3454349570924857,1,398.5544169191101,169.30916855721608,0.020353563330031885
22,8,1.4526362786519982,1,279.81508076273786,138.2520444416321,0.01965703995383874
22,9,1.4029272904341794,1,398.1303637038326,144.42064958750086,0.023068891675252227
22,10,1.5163748278772644,1,332.30912368939096,142.54269997946665,0.017671610306905883
23,1,1.9629317133347017,1,288.406565593346,160.1171673750293,0.021860388913485258
23,2,1.1265469614816503,1,378.96493225398183,169.25410355527518,0.01912639169461092
23,3,1.6372520380749027,1,396.43837675378876,149.09245889065284,0.01946286873393554
23,4,1.1774568257620697,1,328.0960675948232,126.22065017458077,0.015907012503383628
23,5,1.4056136268421133,1,386.03052743394665,172.81711371079646,0.018920221753068636
23,6,1.7177901193934733,1,235.7457752665325,151.00211604625008,0.017293787248764094
23,7,1.5128560038190926,1,283.97018551267,106.77490863687058,0.025649600893805472
23,8,1.2844510444141388,1,414.62044652343644,85.94115749760935,0.011579641680706193
23,9,1.3569392581480064,1,338.8165362901042,158.9369152638142,0.024446299457222313
23,10,1.6359195497869352,1,256.8893336775576,125.11578603366888,0.01127871159655509
24,1,1.3539266736565727,1,315.0566909779003,162.93186388189358,0.02268607818804981
24,2,1.543291717916395,0,303.829976373746,126.73145073408197,0.01581134882893786
24,3,1.5091143679807628,1,341.70191342635377,153.99557317485022,0.022831611320841706
24,4,1.3696799304788365,1,331.4624508096176,138.64795416113725,0.01939320495991918
24,5,1.9287888178650652,0,358.94658644690804,202.55762430819914,0.012838233220556047
24,6,1.6267838044636023,1,346.52669741937126,178.50946973455933,0.026793092699219086
24,7,1.0949714826684787,1,417.9869627518509,190.4189070056349,0.023883231549278218
24,8,1.5372908629538855,1,371.22742998598346,150.72143307357197,0.022515877284994282
24,9,1.3676427070463224,1,372.88358055967933,174.67082817344644,0.016798151278060676
24,10,1.6704866669592449,1,408.25785619472606,152.74950232803425,0.024055423067262327
25,1,1.34149585231346,1,330.5615624785209,194.0877410230118,0.013583741892008786
25,2,1.4770527117066201,1,286.90612783207575,147.8231380423118,0.008861769387463348
25,3,1.6009974557960915,1,410.34851623161245,108.07531978917618,0.012188370654038995
25,4,1.6731510388340243,1,356.7920874054056,90.04135424238183,0.015390059818367927
25,5,1.2599407185888447,1,356.9675603949464,200.04933358693546,0.01622581557954734
25,6,1.4330997528318103,1,318.3335039234882,164.35513422452578,0.017825782155769555
25,7,1.4050109377678088,1,319.1572333448211,166.32770550125224,0.018047833826901814
25,8,1.3693341534852577,1,392.3361169385422,194.68943526874745,0.01675080858854484
25,9,1.8530908480562194,1,399.2327899068805,100.44795168822134,0.009418426139169118
25,10,1.580996342192191,1,389.1911702873329,139.24196354304576,0.020960616838053243
26,1,1.2478232091329908,1,389.6480802722738,142.917905111549,0.018676626232743326
26,2,1.6835723894109553,1,378.45147686298793,172.26825699621045,0.016518282077263084
26,3,1.9244312394025267,1,356.57613650390783,129.22079324697353,0.02699010645686347
26,4,1.7064930521102295,1,341.23101578395097,113.95878769455629,0.01878917317722318
26,5,1.1961260068091972,1,410.51619249707767,113.6895404700868,0.020292658662280878
26,6,1.4031531854267496,1,331.31395647547834,184.4825422881606,0.023979250758915664
26,7,1.7533822298373245,1,368.49896069403735,127.72403718590647,0.01255069578886253
26,8,1.3584661068762438,1,309.7993501022877,133.43947547034566,0.01988694973166049
26,9,1.5887638856292456,1,317.0350481574775,169.03494452183713,0.023962739270083133
26,10,1.6549268106858674,1,338.19227160713865,129.031637752953,0.01954335548650544
27,1,1.3146139056843835,1,309.8030811636418,98.85154731733076,0.013483287066572043
27,2,1.48809492878764,1,389.892591273915,102.54896478825303,0.01758762277527363
27,3,0.8517465319861854,1,282.5982874227485,148.29577809853626,0.020944933228718238
27,4,1.295122471733142,1,354.9614811690536,164.91985291095665,0.009465610549254336
27,5,1.449486369721368,1,356.62540484210905,143.9326426844874,0.01323669502449378
27,6,1.25044336360703,1,259.460021084016,162.91328111427208,0.029867684479675548
27,7,1.8264822607863271,1,327.94880897381955,101.61487421977093,0.02242295113842456
27,8,1.2139717244078734,1,362.78497690240715,103.64089377095675,0.027417352803581405
27,9,1.4119911026606031,1,371.4363996647034,217.61807748882723,0.024331588507539414
27,10,1.5261481154572183,1,339.7846395699917,186.9835281641004,0.02196991821587065
28,1,1.7882546578132232,1,383.84441022403576,173.06915675695552,0.01845460380528247
28,2,1.2128275697641122,1,344.534187138198,130.20825987796684,0.021906069371924086
28,3,1.732632750430992,1,350.68264560375286,142.85981427808647,0.027249820954311776
28,4,1.5020466122039173,1,362.5826934493277,149.949680485992,0.024127694615837147
28,5,1.3036982697904098,0,396.34998143670845,189.4303834114957,0.0208340515242339
28,6,1.5924206948526543,1,316.2140998792234,162.08348299335276,0.019138264654001782
28,7,1.539811939114694,1,325.6589063740851,165.77741403863405,0.022491617937354318
28,8,1.379956624568241,1,316.55517541353925,144.970351946475,0.017339786963547144
28,9,1.5139604169980039,1,333.39011419290335,173.77995200520255,0.02249237205207226
28,10,1.422937280627648,1,421.3117129039882,159.0696824229382,0.016510222545019753
29,1,1.5227034690502497,1,378.6362659664911,151.32068198237042,0.01823039556257288
29,2,1.6324261349042093,1,293.4455127415579,127.70747483441187,0.014861472668917498
29,3,1.8172033632290705,1,319.97765172056626,146.59284773695103,0.01780118477952836
29,4,1.2524369002346303,1,368.63836121382013,117.61401888660133,0.016581361707568774
29,5,1.9266066749312534,1,304.6746109533615,148.79582982039136,0.02845957695554554
29,6,1.1095824400954997,1,313.73299795926215,152.667340738947,0.01552752121386106
29,7,1.4696429809928833,1,417.24798330870743,77.86444846181058,0.021924176478039452
29,8,1.6176634412969153,1,319.3312185763407,143.08981382698488,0.01526558840323209
29,9,1.5561983735470066,1,397.73334080146935,114.72359386186221,0.02023448018338058
29,10,1.3754600960358812,1,412.76615947654693,164.95917976550083,0.021449577009771948
30,1,1.458375549928545,1,313.32689544155176,169.11479230652984,0.010744481630381495
30,2,1.4013998130682335,1,305.50187217214295,137.20980547004046,0.01301149255838899
30,3,1.3821270486111576,0,336.19339567594176,166.47066261365748,0.015226634043810085
30,4,1.669920419404205,0,295.56861396631876,167.73200809005183,0.013483815629757319
30,5,1.5714030971930095,1,356.0516939251371,143.10852481764695,0.020420426009727585
30,6,1.361418080947869,1,339.71740440733066,196.02860925910974,0.021212901043774327
30,7,1.67991997508665,1,368.0290007943151,128.24775188980496,0.014684640223162328
30,8,1.5614599041753219,1,419.84717281164103,194.14097109759498,0.020620992184662776
30,9,1.662572423767792,1,390.8742490385159,143.24401712450384,0.017879606931143092
30,10,1.6259257683847224,1,374.46198877061784,124.70020940322098,0.019502619832155565
31,1,1.3342009978155855,1,251.69757935160408,139.45354572586854,0.016857883551970418
31,2,1.387963791960606,1,372.16879910511875,117.0183231681203,0.02243828366231073
31,3,1.6494587210246523,1,436.1313830352275,173.5367360216761,0.02817464628468839
31,4,1.622074053086693,1,199.47387418432416,101.91693065774172,0.023871671078092894
31,5,1.4958196812071705,1,384.46912714878124,191.68825661306477,0.026966954243395586
31,6,1.5234654766617564,1,342.03207126217677,121.92398394760619,0.01298587608446854
31,7,1.755532979157685,1,307.51024984885277,175.09960115537862,0.01662145448863429
31,8,1.381685722232834,1,390.0564291955977,150.72677583181405,0.022826179163990077
31,9,1.6094194762340075,1,435.4852950303665,158.12445849148787,0.02754147087441721
31,10,1.459561469513221,0,388.7615364418877,132.2986988616791,0.023252202134532867
32,1,1.456463759354556,1,331.4404024369237,160.58424000999398,0.014868879573130683
32,2,1.719755370397438,1,302.8265087795922,154.0492286565259,0.0178267133259056
32,3,1.665083269797606,1,357.2313816894772,106.26266795492018,0.021667022182940705
32,4,1.6627019272001278,1,393.6584646190794,121.12499991200227,0.019176702391846264
32,5,1.7610957614308658,1,330.6473486883136,133.7726366697058,0.016006137711408148
32,6,1.504200768326552,1,335.48085041746015,127.35010445620651,0.01854872778327785
32,7,1.6363905942589927,1,491.1000124919199,187.58432836150953,0.019927819906202106
32,8,1.4379466486813088,1,403.9325972979863,150.210425515425,0.014575393472612106
32,9,1.5648332704976884,1,407.5064339196816,126.63985957080354,0.024922545362683676
32,10,1.4739713891264632,0,276.9857046970594,135.27690527990882,0.017801925887204802
33,1,1.5193991929985435,1,314.64056603532697,134.866107493588,0.01963711886844603
33,2,1.6190314050873826,0,353.734081972712,141.35851583984802,0.025175263518619935
33,3,1.3363558633533055,1,299.94312210574253,117.74011785841202,0.019375006669470222
33,4,1.918477455137092,1,430.0198649444647,125.58206668208044,0.024901794142207945
33,5,1.2987965237000596,1,420.51561532953224,172.99820733492632,0.014853995695416369
33,6,1.2571622774424536,1,323.3227331307973,155.5602931010074,0.022164779573081415
33,7,1.7316221747000136,1,439.19593033037427,145.429873603794,0.02419661177856977
33,8,1.6583325387925871,1,349.7873951640029,150.078684519453,0.015850660007604756
33,9,1.6248239634104311,1,479.46948586945246,148.6331773027377,0.019108152038167976
33,10,1.625669101852856,1,357.2343065262518,143.72606685805067,0.0192116220768471
34,1,1.4975506454306171,1,378.8096375164211,165.51314516122437,0.02104819608574853
34,2,1.3205491257028337,0,419.9951720584779,163.29479957543776,0.022374008086698843
34,3,1.5151609116387452,1,413.88166749039044,102.84711080318354,0.015443969006888447
34,4,1.3645676576975776,0,375.5366033067947,146.0531344227227,0.01969972570849341
34,5,1.6950239466835502,1,342.9429840278082,104.82541801977705,0.027956590867872895
34,6,1.4705885236995724,1,375.70663499965593,169.0673161036712,0.02526938395812402
34,7,1.3349005606414976,0,309.19079140619425,173.0299967055085,0.023969219226219182
34,8,1.4357228316694013,1,357.6066859432058,131.67663307074912,0.01903610201032684
34,9,1.582586290855125,1,294.53462337510024,146.49723133995852,0.030644154123635615
34,10,1.387255089439205,1,260.9559179959849,86.65679108633262,0.025149070942531302
35,1,1.3355559208867138,1,352.52133820697213,179.1836944227608,0.020187094339647164
35,2,1.5487374422983824,1,413.1138945335836,171.29021220754206,0.021102053577953507
35,3,1.5489933142217445,1,396.290232079803,184.5025578521258,0.017705751726304793
35,4,1.398611364925774,1,345.9043852137196,194.59632421011298,0.02196685845579153
35,5,1.4057923388763354,1,437.3494849087748,113.27672121069673,0.022965375168634568
35,6,1.5464099874715274,1,321.5469304576713,176.64132604915324,0.023513040422735484
35,7,1.2103831317005351,1,254.10836691009882,194.3791333325538,0.01909658053904776
35,8,1.218507245124689,1,240.8949352899519,105.16266386912292,0.012631503311861643
35,9,1.3563111557495129,1,290.94045297021415,144.8636636446286,0.021208941730899124
35,10,1.4573105696576305,1,390.83123716311144,139.0979405031173,0.023533967529653033
